0.714, 0.5525596099853516, [(0 4 16)-(12 33 30)-(4 53 0)-(4 22 18)-(10 41 20)-(6 15 19)-(2 31 1)]
0.7126, 0.5528846405029297, [(12 54 3)-(5 38 19)-(12 47 25)-(2 60 5)-(15 1 21)-(11 1 21)-(4 39 9)]
0.1782, 0.0, [(3 18 16)-(6 61 13)-(14 51 25)-(7 31 2)-(9 57 16)-(10 27 30)-(6 55 26)]
0.6029, 0.5591819946289063, [(7 11 25)-(8 19 19)-(14 42 22)-(3 27 29)-(10 33 1)-(11 23 23)-(15 37 30)]
0.6433, 0.517878498840332, [(13 2 26)-(4 60 31)-(3 48 5)-(6 35 1)-(6 46 17)-(0 24 29)-(9 7 3)]
0.714, 0.5525317230224609, [(10 34 12)-(13 4 22)-(2 45 19)-(1 2 2)-(11 56 31)-(0 11 7)-(14 57 1)]
0.714, 0.5525317230224609, [(4 7 7)-(15 9 6)-(6 53 5)-(8 61 26)-(8 44 28)-(7 62 20)-(10 15 5)]
0.7138, 0.551671728515625, [(8 59 22)-(10 28 19)-(11 15 4)-(7 10 31)-(9 55 28)-(6 61 25)-(7 32 10)]
0.5488999999999999, 0.5577931457519532, [(1 49 11)-(5 22 30)-(13 59 10)-(5 5 13)-(8 40 3)-(1 38 0)-(8 3 8)]
0.1033, 0.0, [(6 61 6)-(7 38 7)-(5 60 23)-(5 63 20)-(3 0 30)-(2 21 11)-(10 50 0)]
0.0999, 0.0, [(0 19 25)-(11 48 22)-(2 29 29)-(5 24 14)-(11 1 30)-(2 52 3)-(15 10 22)]
0.2788, 0.0, [(5 26 30)-(8 21 23)-(14 19 19)-(6 23 9)-(1 25 12)-(3 35 14)-(9 5 29)]
0.714, 0.551899346923828, [(11 47 29)-(8 24 0)-(7 34 27)-(6 45 6)-(7 39 14)-(6 1 20)-(11 25 5)]
0.714, 0.5525317321777343, [(10 4 28)-(4 42 2)-(13 27 29)-(3 11 7)-(7 56 1)-(1 39 9)-(11 40 7)]
0.714, 0.5525316894531249, [(12 24 11)-(12 8 6)-(10 36 30)-(6 1 6)-(5 37 13)-(15 12 4)-(15 6 1)]
0.714, 0.5525315673828125, [(7 41 3)-(14 16 9)-(13 3 28)-(11 58 23)-(6 24 13)-(15 32 2)-(9 17 2)]
0.714, 0.5525317260742187, [(14 38 20)-(2 63 27)-(15 26 0)-(15 41 4)-(7 16 5)-(12 32 1)-(8 43 1)]
0.714, 0.5525312408447266, [(15 13 16)-(8 1 15)-(14 57 13)-(11 24 28)-(4 60 9)-(5 12 29)-(11 35 12)]
0.1007, 0.0, [(4 18 3)-(4 26 21)-(15 0 30)-(13 21 15)-(9 39 22)-(9 17 25)-(13 49 3)]
0.7136, 0.5525324768066406, [(5 3 6)-(2 32 29)-(1 26 19)-(5 23 4)-(11 34 24)-(8 40 22)-(14 8 5)]
0.1688, 0.4301510711669922, [(2 12 22)-(14 16 10)-(0 43 16)-(8 8 30)-(11 10 5)-(2 34 29)-(10 58 14)]
0.7117, 0.5427414978027344, [(12 24 26)-(3 5 7)-(15 44 17)-(9 23 0)-(11 17 16)-(0 29 26)-(13 2 7)]
0.7118, 0.5516776184082031, [(12 34 6)-(3 17 26)-(2 27 11)-(14 56 18)-(3 50 13)-(2 8 19)-(9 22 20)]
0.7139, 0.5525284362792968, [(15 48 16)-(8 15 9)-(6 52 21)-(0 49 20)-(11 10 5)-(10 44 16)-(1 22 18)]
0.7142, 0.5489311431884766, [(15 39 10)-(11 11 31)-(9 8 17)-(13 7 19)-(11 15 21)-(6 35 21)-(9 37 31)]
0.714, 0.5525317016601563, [(15 28 3)-(15 56 31)-(1 24 9)-(1 56 8)-(3 32 26)-(10 45 28)-(7 45 12)]
0.714, 0.5525317230224609, [(9 47 9)-(10 47 1)-(0 41 9)-(11 59 15)-(8 58 25)-(14 32 7)-(9 32 12)]
0.714, 0.5526023834228515, [(7 47 22)-(13 61 0)-(10 29 18)-(2 3 15)-(11 35 5)-(10 26 8)-(2 21 17)]
0.7141, 0.5525977722167968, [(4 52 23)-(0 0 14)-(12 30 24)-(2 27 13)-(12 22 9)-(15 33 28)-(7 56 6)]
0.7117, 0.5517043762207031, [(1 52 2)-(15 29 23)-(15 40 1)-(5 5 31)-(0 40 29)-(10 5 6)-(0 30 2)]
0.0785, 0.0, [(10 24 25)-(1 23 30)-(1 35 16)-(10 20 5)-(6 17 3)-(1 1 14)-(6 15 4)]
0.46040000000000003, 0.6917510620117188, [(5 15 18)-(4 19 24)-(2 23 24)-(2 23 3)-(5 27 26)-(1 26 2)-(0 23 5)]
0.714, 0.5525317230224609, [(3 31 20)-(12 36 7)-(15 54 11)-(15 50 0)-(15 47 8)-(4 31 12)-(0 46 9)]
0.714, 0.552518212890625, [(9 45 25)-(13 22 4)-(2 11 16)-(9 33 28)-(4 23 0)-(7 57 2)-(6 20 17)]
0.1, 0.0, [(0 58 13)-(2 48 1)-(11 0 30)-(2 61 18)-(7 13 12)-(11 32 26)-(1 28 31)]
0.7118, 0.5508543060302734, [(1 53 22)-(13 3 28)-(13 14 30)-(0 18 24)-(15 53 12)-(1 63 19)-(14 12 10)]
0.3413, 0.639543637084961, [(9 42 5)-(9 48 17)-(7 51 11)-(13 34 0)-(12 5 5)-(9 0 31)-(15 0 26)]
0.7098, 0.545538314819336, [(0 18 25)-(14 10 23)-(14 36 0)-(14 28 7)-(11 31 22)-(14 59 16)-(7 26 4)]
0.09179999999999999, 0.0, [(5 4 12)-(6 10 23)-(7 28 21)-(12 18 30)-(6 12 23)-(1 29 13)-(5 36 24)]
0.7139, 0.5525038543701172, [(6 41 5)-(2 5 16)-(8 5 29)-(3 52 0)-(8 22 28)-(14 22 11)-(2 24 18)]
0.714, 0.5525337890625, [(15 33 24)-(10 28 2)-(5 15 29)-(4 18 17)-(11 11 7)-(15 34 13)-(5 23 29)]
0.0996, 0.0, [(4 26 14)-(5 26 29)-(4 62 5)-(3 13 14)-(13 0 30)-(15 39 28)-(11 27 21)]
0.714, 0.5525319915771485, [(8 7 7)-(8 34 11)-(2 57 18)-(11 32 28)-(4 39 15)-(5 38 19)-(8 17 11)]
0.7035, 0.5524450897216797, [(2 3 28)-(8 14 27)-(7 39 4)-(2 26 26)-(8 12 26)-(15 22 6)-(11 6 24)]
0.7142999999999999, 0.553067626953125, [(5 3 23)-(0 12 29)-(7 23 31)-(3 5 19)-(7 49 21)-(15 41 25)-(6 16 23)]
0.7069000000000001, 0.5487340026855468, [(12 54 22)-(10 11 26)-(5 25 16)-(14 51 9)-(1 1 17)-(9 27 8)-(0 61 19)]
0.1449, 0.0, [(15 19 14)-(11 5 29)-(0 59 1)-(4 16 24)-(0 50 21)-(10 52 20)-(9 25 30)]
0.7137, 0.5524857299804687, [(11 22 11)-(1 41 5)-(3 37 23)-(9 8 7)-(0 21 18)-(6 35 9)-(7 41 13)]
0.714, 0.5529209503173829, [(10 53 24)-(13 11 24)-(0 62 30)-(10 5 3)-(9 63 24)-(10 11 21)-(9 1 10)]
0.7139, 0.552532080078125, [(12 39 21)-(15 51 31)-(0 5 17)-(11 58 22)-(9 39 26)-(14 3 9)-(9 51 21)]
0.6154999999999999, 0.6093141448974609, [(7 54 26)-(13 52 3)-(1 0 27)-(2 38 10)-(9 52 11)-(10 22 17)-(8 5 12)]
0.714, 0.5525320770263672, [(1 3 0)-(4 40 7)-(0 22 15)-(14 11 19)-(6 20 10)-(15 19 17)-(5 47 2)]
0.7073, 0.5508526397705078, [(3 36 30)-(9 46 26)-(4 60 11)-(4 39 21)-(1 31 6)-(10 32 29)-(11 8 26)]
0.7139, 0.5526049926757812, [(12 50 19)-(12 54 22)-(15 40 24)-(0 22 22)-(4 38 25)-(13 10 2)-(12 52 28)]
0.7127, 0.5536873229980468, [(0 44 15)-(1 5 4)-(9 14 5)-(5 17 26)-(8 25 5)-(10 22 17)-(14 6 11)]
0.6974, 0.5504310760498047, [(2 43 21)-(14 60 22)-(4 44 7)-(15 33 12)-(11 25 17)-(1 9 17)-(3 25 25)]
0.7025, 0.5371107559204101, [(12 26 26)-(13 25 18)-(2 40 20)-(10 25 10)-(10 48 16)-(12 47 15)-(1 5 17)]
0.7142999999999999, 0.5523340270996093, [(12 12 1)-(15 10 10)-(14 48 10)-(12 10 27)-(2 31 3)-(14 0 7)-(11 56 29)]
0.7109000000000001, 0.5514652618408202, [(0 8 15)-(4 9 15)-(4 5 26)-(6 16 1)-(11 30 17)-(6 23 19)-(9 32 0)]
0.0926, 0.0, [(12 10 26)-(14 26 7)-(7 40 18)-(3 15 29)-(9 51 31)-(12 2 30)-(5 30 13)]
0.7137, 0.5525218566894531, [(4 44 29)-(8 29 6)-(5 14 8)-(7 9 2)-(1 1 16)-(5 11 19)-(11 51 1)]
0.0939, 0.0, [(3 41 23)-(6 55 15)-(7 55 6)-(14 15 9)-(5 49 3)-(10 57 28)-(11 17 30)]
0.7133, 0.5523676116943359, [(7 51 17)-(3 24 23)-(11 43 2)-(7 41 19)-(11 63 17)-(0 62 24)-(4 44 22)]
0.7115, 0.5519989013671875, [(13 14 5)-(0 25 15)-(4 9 0)-(1 29 3)-(5 36 20)-(7 3 25)-(10 38 23)]
0.7141, 0.552558447265625, [(1 13 13)-(13 38 27)-(14 50 21)-(6 49 2)-(6 24 10)-(5 54 22)-(11 3 20)]
0.5131, 0.4592847869873047, [(0 40 11)-(9 22 24)-(6 25 25)-(4 46 20)-(9 53 13)-(3 1 31)-(12 21 17)]
0.714, 0.5525317291259766, [(6 15 8)-(14 7 12)-(2 35 26)-(8 15 8)-(5 30 9)-(15 44 28)-(7 47 12)]
0.7142, 0.5526288940429688, [(12 30 19)-(1 56 29)-(13 63 7)-(7 58 27)-(14 35 13)-(11 19 21)-(14 6 25)]
0.14679999999999999, 0.9568498657226563, [(11 51 1)-(5 56 19)-(6 3 0)-(3 59 24)-(4 13 30)-(6 23 18)-(3 31 0)]
0.7133, 0.5526271331787109, [(3 57 15)-(2 36 1)-(5 61 28)-(7 6 7)-(6 63 12)-(5 38 18)-(11 8 22)]
0.714, 0.5525318359375, [(1 41 6)-(15 5 14)-(6 52 8)-(5 45 23)-(12 24 14)-(10 59 30)-(10 5 6)]
0.714, 0.5525276123046875, [(14 18 20)-(6 22 16)-(1 43 27)-(10 26 3)-(1 18 11)-(10 27 6)-(12 21 2)]
0.714, 0.5525317138671875, [(15 15 23)-(12 55 7)-(8 43 26)-(2 42 13)-(4 8 12)-(3 45 12)-(13 55 24)]
0.6731, 0.5765174713134766, [(12 53 24)-(12 33 27)-(2 36 18)-(13 26 19)-(5 35 11)-(14 0 28)-(13 39 27)]
0.7141, 0.5526035369873047, [(12 9 21)-(7 28 6)-(4 16 10)-(8 13 7)-(12 2 5)-(14 51 29)-(2 15 28)]
0.7136, 0.5525151519775391, [(1 26 27)-(0 18 9)-(5 1 13)-(9 53 13)-(6 46 24)-(4 33 12)-(3 35 18)]
0.715, 0.5530676452636718, [(4 40 14)-(11 31 1)-(2 27 4)-(5 60 23)-(15 34 0)-(6 28 28)-(3 19 24)]
0.7129, 0.5528574157714843, [(7 15 4)-(14 26 11)-(0 63 10)-(12 7 23)-(8 58 4)-(9 62 11)-(4 30 27)]
0.7139, 0.5524562286376953, [(6 2 20)-(8 27 29)-(2 52 19)-(9 35 30)-(11 30 10)-(15 55 20)-(3 33 1)]
0.714, 0.5525300354003906, [(15 21 9)-(7 44 6)-(13 13 8)-(4 6 13)-(2 5 12)-(15 56 23)-(2 11 13)]
0.7134, 0.5525819305419921, [(10 37 12)-(12 19 18)-(2 47 18)-(9 61 22)-(9 28 19)-(13 34 30)-(1 26 12)]
0.7136, 0.5525307586669922, [(14 20 16)-(15 42 13)-(2 53 20)-(5 8 18)-(13 11 3)-(4 54 7)-(3 20 8)]
0.7124, 0.552845458984375, [(7 6 3)-(14 59 2)-(6 2 5)-(13 4 11)-(11 12 22)-(12 16 5)-(6 21 5)]
0.5370999999999999, 0.5332579223632812, [(4 36 5)-(10 28 16)-(6 50 2)-(8 47 27)-(9 1 24)-(6 28 2)-(15 51 5)]
0.714, 0.5525318298339843, [(14 31 17)-(11 43 19)-(7 52 2)-(11 30 13)-(7 45 28)-(8 1 11)-(15 49 9)]
0.7078, 0.5571113708496094, [(1 57 0)-(13 22 14)-(13 16 5)-(12 18 20)-(6 9 25)-(10 32 29)-(4 43 16)]
0.714, 0.5525323547363281, [(6 38 30)-(14 8 24)-(12 59 1)-(9 7 13)-(6 58 24)-(2 46 24)-(13 13 7)]
0.714, 0.5526290634155273, [(10 6 20)-(15 51 27)-(5 59 5)-(9 7 16)-(0 36 2)-(0 61 15)-(0 61 6)]
0.7117, 0.5484169189453125, [(2 48 17)-(1 38 15)-(15 26 16)-(11 47 21)-(0 34 30)-(2 36 31)-(10 20 26)]
0.7135, 0.5525404083251952, [(3 1 27)-(9 34 7)-(2 17 1)-(4 7 7)-(10 38 21)-(10 9 11)-(14 48 5)]
0.7134, 0.5525888977050781, [(12 1 10)-(2 55 27)-(5 52 9)-(4 20 19)-(15 62 19)-(5 14 19)-(9 22 17)]
0.5855, 0.46881221160888675, [(12 20 6)-(5 36 14)-(10 35 7)-(7 20 22)-(6 1 24)-(1 13 23)-(9 22 23)]
0.714, 0.5525316589355469, [(7 32 14)-(4 13 14)-(4 37 18)-(1 4 10)-(2 33 10)-(7 25 8)-(7 63 7)]
0.7139, 0.5524506469726562, [(7 61 19)-(5 36 21)-(6 22 27)-(3 15 15)-(8 58 23)-(13 62 7)-(0 24 3)]
